,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges
311,1,0,0,22,1,0,1,0,89.05
4644,0,0,0,13,1,0,0,0,50.55
661,1,0,0,10,1,0,0,0,45.25
1989,1,0,1,35,0,0,0,2,46.35
3665,0,0,0,71,1,1,1,2,99.0
306,0,1,0,32,1,1,1,0,74.9
2335,0,0,0,5,1,0,0,0,55.8
4790,1,1,0,31,1,1,1,0,84.85
2356,0,0,0,46,1,0,0,0,45.2
3702,1,1,0,20,1,1,1,0,79.15
3804,0,0,0,10,1,1,1,0,79.85
1927,0,0,1,47,1,1,1,0,107.35
6330,1,0,0,23,1,1,1,0,90.15
3427,1,0,0,21,1,1,1,0,94.3
749,1,0,0,63,1,0,1,1,90.05
3638,1,1,0,2,1,0,0,0,50.15
6041,1,0,0,5,1,0,0,0,19.95
1266,1,1,0,4,1,1,1,0,80.25
5343,1,0,0,52,0,0,0,2,66.25
6221,0,0,0,26,1,0,0,1,19.6
3595,1,1,0,2,1,0,1,0,70.2
2134,1,0,0,1,1,0,0,0,20.15
5066,0,0,0,44,0,0,0,2,54.3
4109,0,0,0,2,0,0,0,0,25.05
4969,1,0,0,2,1,0,0,0,19.85
4904,1,0,0,33,1,1,1,0,107.55
514,0,0,0,30,1,1,1,0,95.0
6562,1,1,0,14,1,1,1,0,100.2
409,0,0,0,1,1,0,0,0,19.6
5250,0,0,0,12,1,1,1,0,94.55
7014,0,0,0,41,1,1,1,0,89.2
6963,0,0,1,9,1,1,1,0,102.6
6101,1,1,0,69,1,1,1,2,110.25
207,0,0,0,1,1,0,1,0,79.9
458,0,0,0,2,1,0,0,0,20.0
2054,1,0,0,2,1,1,0,0,49.4
2430,0,0,0,30,1,0,0,2,55.65
250,1,0,0,51,1,0,1,1,93.5
6013,1,1,0,50,1,1,1,1,100.65
1107,1,0,0,69,1,1,0,2,24.25
5710,1,0,0,70,1,1,1,2,110.5
1713,0,0,0,52,1,1,0,0,61.35
3911,0,0,0,18,1,0,0,0,49.4
715,0,0,0,46,1,1,1,0,89.15
552,0,0,1,55,1,0,0,2,19.35
1439,1,1,0,5,1,0,1,0,75.55
2270,1,1,0,3,1,0,1,0,86.85
3144,0,0,0,6,1,0,0,0,18.95
6720,0,0,1,70,1,1,0,2,84.1
1925,1,0,1,59,1,1,0,2,72.1
634,1,0,0,40,0,0,0,1,54.55
316,0,0,0,71,1,0,0,2,19.9
6610,0,0,0,5,1,0,1,0,80.1
427,1,0,1,10,1,1,1,0,85.95
5221,1,1,1,65,1,1,1,1,107.45
105,0,0,0,5,0,0,0,0,24.3
3041,0,0,1,1,1,0,0,0,49.9
4238,0,0,1,57,1,0,0,1,19.4
2169,1,0,0,62,1,0,0,2,81.0
1709,0,1,0,30,1,1,0,2,69.1
89,0,0,0,29,0,0,0,0,33.75
2241,1,0,1,56,1,1,0,2,24.95
3174,0,0,0,58,0,0,0,1,45.0
5253,0,1,0,35,1,0,0,1,73.0
1949,0,0,1,67,1,1,1,2,104.6
4044,1,0,0,70,1,1,0,2,84.8
2848,0,0,1,24,1,0,0,1,56.25
1,0,0,0,34,1,0,0,1,56.95
4337,1,1,0,71,1,1,1,0,99.65
935,1,1,0,4,1,1,1,0,83.25
6028,0,0,0,12,1,0,1,0,80.85
2720,0,0,0,15,1,1,0,0,51.55
591,0,0,1,46,1,1,0,1,24.9
6852,0,0,1,44,1,0,0,0,61.9
2936,0,0,0,40,1,1,1,0,102.65
2448,1,1,0,14,1,1,1,0,104.85
1576,1,1,0,68,1,0,0,1,60.65
5879,0,0,0,33,1,0,0,2,61.05
213,1,0,1,29,1,0,0,1,20.0
778,1,0,0,59,1,1,1,1,107.0
3496,0,0,0,25,1,0,1,0,74.3
5523,1,0,0,7,1,0,1,0,69.2
2043,0,1,0,16,1,0,1,0,69.65
6382,0,0,1,38,1,0,0,1,74.05
1567,1,0,0,10,1,0,0,0,67.8
165,0,0,0,69,1,0,0,2,19.9
4702,0,1,0,54,0,0,0,1,55.45
3566,1,0,1,53,1,1,0,1,84.6
5388,0,0,1,1,1,0,0,0,19.9
6692,1,0,0,41,1,1,0,0,74.65
2013,1,0,1,31,1,0,0,1,20.1
273,0,1,0,20,1,1,1,0,107.05
3860,0,0,1,19,0,0,0,0,25.35
4167,1,0,0,50,1,1,0,1,75.7
6920,0,0,1,27,1,0,0,2,19.7
3788,0,0,0,54,1,0,1,2,109.75
394,1,1,0,42,1,1,1,0,95.05
583,1,0,1,1,1,0,0,0,19.0
7020,0,0,1,12,1,0,0,0,19.2
6526,0,0,1,49,1,1,1,1,100.6
6797,0,0,0,27,1,0,1,0,69.05
6731,1,0,0,24,1,0,0,2,19.55
520,0,0,1,67,1,1,1,1,105.4
1763,1,0,0,2,1,0,0,0,45.4
1875,0,0,0,72,1,1,1,2,114.1
3965,1,1,0,52,1,1,1,1,106.5
3344,0,0,0,10,1,1,1,0,74.15
2253,0,1,0,72,1,0,0,2,74.4
3224,1,0,0,7,1,1,0,0,74.65
526,0,1,1,72,1,1,1,2,115.75
2946,1,0,1,51,1,1,1,0,80.75
4473,1,1,0,26,1,1,1,0,98.1
3899,1,1,0,52,1,1,1,0,109.1
692,0,0,1,47,1,0,0,1,20.55
6652,0,0,0,36,1,0,0,2,18.55
4444,1,0,0,3,1,0,0,0,19.85
3633,1,1,0,1,1,0,1,0,71.25
1050,0,1,0,12,0,0,0,0,43.65
590,0,0,0,72,1,1,1,2,111.9
519,0,0,0,12,1,0,0,0,20.05
3380,0,1,0,1,1,1,1,0,95.1
3676,0,0,0,30,1,0,0,1,70.4
5802,1,0,0,42,1,0,0,0,49.55
5179,0,0,0,3,1,0,0,0,69.35
1607,0,1,0,13,1,0,1,0,89.05
3610,1,0,0,12,1,1,1,0,100.15
6717,0,1,0,57,1,1,1,0,100.6
1809,0,1,0,32,1,1,1,0,85.0
791,0,0,0,68,1,1,0,1,76.9
792,1,0,1,8,1,0,0,2,19.85
6789,1,0,0,1,1,0,0,0,20.2
1855,0,0,1,46,1,0,0,2,20.1
1980,0,0,0,10,1,1,1,0,95.25
3233,0,1,0,4,0,0,0,0,29.9
3598,0,1,0,1,1,0,0,0,46.3
933,1,1,0,4,1,1,1,0,84.6
3963,1,0,0,68,1,0,0,2,19.6
5230,0,0,1,58,1,1,1,2,94.35
6536,0,0,0,1,0,0,0,0,24.4
4179,0,1,0,12,1,1,1,0,73.3
4026,0,0,1,72,1,1,1,2,114.3
6232,1,0,0,5,1,1,1,0,100.5
4116,1,0,1,20,1,0,0,1,19.7
988,0,0,1,27,1,0,0,0,19.15
5427,1,0,0,31,1,1,1,0,84.75
3453,1,0,0,70,1,1,1,1,97.65
6429,0,0,1,67,1,1,0,1,69.35
3778,0,0,0,3,1,1,0,0,50.4
5908,0,0,0,1,1,0,0,0,20.2
3093,0,0,1,28,1,0,0,1,54.4
3155,0,0,1,29,1,0,0,1,19.85
5069,1,0,0,4,1,1,1,0,75.35
3201,1,0,0,50,1,1,0,2,79.6
5681,1,1,0,34,1,0,0,1,64.2
1098,0,0,1,67,1,1,1,1,89.55
5848,0,0,1,72,1,1,1,2,103.95
2844,1,1,0,4,1,1,1,0,99.6
886,1,1,0,7,1,0,1,0,84.35
6948,1,0,0,47,1,0,1,1,103.7
5457,1,0,1,11,1,0,0,0,51.0
515,0,0,0,40,1,1,1,0,104.8
6496,0,1,0,40,1,1,1,0,101.85
4833,1,0,0,41,1,0,0,1,19.75
1453,0,0,0,31,1,0,1,0,94.5
3553,0,0,0,62,1,1,0,2,23.4
3609,1,0,0,61,1,1,1,1,103.95
4665,1,0,1,67,0,0,0,2,36.15
2506,1,1,0,72,1,1,0,2,24.3
2994,0,0,0,62,0,0,0,2,38.6
3999,1,1,0,2,1,0,1,0,69.6
6671,1,0,0,59,1,0,1,2,100.05
906,0,0,0,4,1,0,0,0,56.4
28,0,0,0,72,1,1,0,2,90.25
6228,0,0,1,70,1,1,0,1,64.95
2507,0,0,0,71,1,1,0,2,24.5
2428,0,0,1,38,1,1,1,0,99.25
5043,0,1,0,19,1,1,1,0,90.6
762,0,0,0,3,1,0,1,0,70.3
3747,1,0,1,4,1,1,0,0,58.5
4811,1,0,0,4,1,0,0,0,46.0
284,0,0,1,18,1,0,1,0,95.15
686,0,0,0,51,1,1,0,1,24.6
6506,1,0,0,13,1,1,1,0,84.6
2353,0,0,0,3,1,0,1,0,80.35
5664,1,1,0,10,1,0,1,0,84.6
6050,0,0,0,61,1,1,1,0,99.4
21,0,0,0,12,1,0,0,1,19.8
2752,0,0,1,31,0,0,0,0,35.4
885,0,0,0,1,1,0,0,0,20.05
917,0,0,0,72,0,0,0,2,65.55
1040,0,1,0,14,1,0,1,0,90.45
5584,0,0,0,11,1,1,1,0,80.5
1265,0,1,1,56,1,0,1,1,94.8
4579,0,0,0,31,1,1,1,0,81.15
6095,0,0,0,4,1,0,0,0,19.65
277,0,1,0,21,1,0,0,0,64.95
5084,1,0,1,22,1,0,0,1,20.75
2084,0,0,1,1,1,0,1,0,69.75
1245,0,1,0,23,1,0,1,0,90.45
2382,1,0,0,29,0,0,0,1,39.5
571,0,1,0,47,1,1,0,2,59.6
1435,1,1,0,65,1,1,1,0,109.4
3902,1,0,0,1,0,0,0,0,29.9
5089,0,0,1,8,1,0,0,0,54.4
1247,1,0,1,24,1,1,1,1,83.15
4681,0,1,0,9,1,1,1,0,83.85
3526,0,1,0,5,1,0,0,0,50.35
2514,1,1,0,25,1,1,1,0,89.7
1007,1,0,0,2,1,0,1,0,68.95
4770,1,0,1,6,1,0,0,1,19.7
4543,0,0,1,41,1,0,0,1,19.5
5856,1,0,0,11,1,0,0,0,44.65
6100,1,1,0,29,1,1,1,0,99.05
2064,1,0,1,30,1,0,0,1,19.55
5558,1,0,1,72,1,1,1,2,116.4
1690,0,0,1,70,1,1,1,0,97.55
6079,1,0,0,25,1,1,0,0,54.1
1985,1,0,1,12,0,0,0,0,29.2
294,1,0,0,12,1,0,0,0,19.7
1547,1,0,0,63,1,1,1,1,107.5
2012,1,0,0,47,1,1,1,0,98.75
588,0,0,0,72,1,1,1,2,99.15
3329,1,0,0,18,1,0,0,0,50.3
2403,1,0,0,71,1,0,0,1,84.8
2129,0,0,0,1,1,1,1,0,75.3
3998,0,0,1,42,1,0,0,0,54.5
6163,1,0,0,19,1,1,1,0,89.1
3741,0,0,1,72,1,1,1,2,104.9
3508,1,0,0,70,1,1,1,2,113.65
2719,1,1,1,56,1,0,0,2,72.6
4521,1,0,0,46,0,0,0,0,45.55
5150,1,0,0,2,1,0,0,0,20.1
6412,1,0,1,72,1,0,1,2,108.3
6419,0,1,0,69,1,1,1,0,84.9
556,1,0,0,1,1,0,0,0,19.9
4795,1,0,0,53,1,0,0,1,20.8
2469,1,0,0,29,1,0,0,1,20.0
3738,0,0,0,35,0,0,0,0,49.2
4286,0,0,0,9,1,1,1,0,88.05
5797,0,0,0,19,1,1,1,0,88.8
5289,1,0,0,61,1,1,1,1,115.1
1716,0,0,0,8,1,0,0,0,54.75
2604,1,0,0,29,1,1,1,0,100.55
5808,0,0,0,72,1,1,1,2,108.4
1704,0,0,1,1,1,1,1,0,99.75
2139,1,0,0,7,1,0,0,0,66.85
3239,0,0,0,16,1,0,0,0,49.45
2383,0,0,1,21,0,0,0,0,26.05
4311,1,0,0,7,0,0,0,0,40.1
1285,0,1,0,7,1,0,1,0,89.5
6175,0,0,1,32,1,0,1,1,90.8
6289,0,0,0,67,1,1,1,2,116.2
3930,1,0,1,67,1,1,1,1,109.4
5324,0,0,0,24,1,1,0,1,54.6
1591,0,0,0,17,1,0,0,0,21.1
6977,0,0,0,24,1,0,0,0,49.7
2162,0,0,0,28,1,1,1,0,96.6
2396,1,1,0,38,1,1,1,1,95.0
317,1,0,1,38,1,0,0,1,80.3
6317,0,0,0,1,1,1,1,0,79.15
3111,0,0,1,72,1,1,1,2,103.4
5233,1,0,0,8,1,0,1,0,101.15
5624,0,1,0,62,1,1,1,0,89.8
6835,0,0,0,67,1,1,1,1,88.4
4036,1,0,1,18,1,0,0,0,20.25
795,0,0,0,2,1,0,0,0,64.2
3020,0,0,1,33,0,0,0,1,34.05
1711,1,0,0,71,1,1,0,2,24.4
3387,1,0,0,7,1,0,0,0,20.65
36,0,0,0,5,1,0,1,0,69.7
4549,1,0,1,17,1,1,1,0,92.7
913,0,0,0,12,1,0,0,1,20.05
5295,1,1,0,50,1,1,1,0,108.75
3972,0,0,0,45,1,0,0,0,50.9
4133,0,0,0,56,1,1,1,0,98.6
974,1,0,1,59,1,0,0,2,75.95
983,0,0,0,1,1,1,1,0,86.6
6620,0,0,0,1,1,0,1,0,80.8
1418,0,0,1,67,1,1,1,0,89.55
1560,0,0,1,39,0,0,0,1,45.05
4135,1,0,1,36,1,1,0,2,92.9
5613,1,0,1,72,1,1,0,2,70.45
4265,0,1,0,66,1,1,1,0,100.05
1355,1,0,0,9,1,0,0,0,19.5
6589,1,0,0,68,1,1,0,2,25.8
6674,0,0,0,7,1,1,0,0,23.5
987,0,0,0,1,1,0,0,0,19.75
2682,0,0,0,4,1,1,0,0,50.4
5047,0,0,0,39,1,1,1,0,73.15
1640,1,0,1,7,1,0,0,1,20.65
1290,0,1,0,72,1,1,0,2,84.45
3681,0,1,0,46,1,1,1,0,101.0
1380,0,0,1,61,1,0,1,1,98.45
1933,0,0,0,20,1,0,0,1,19.7
4675,0,0,0,43,1,1,1,1,100.0
5924,0,0,1,62,1,0,0,2,20.65
3160,1,0,1,69,0,0,0,2,46.25
2030,0,0,1,2,1,1,0,0,60.95
892,0,1,0,32,1,1,1,0,81.1
4876,0,0,0,10,1,0,1,0,104.4
4069,0,0,1,68,1,0,1,2,99.55
4255,0,0,0,13,1,1,0,1,75.3
2,0,0,0,2,1,0,0,0,53.85
2109,0,0,0,34,1,1,0,2,26.1
849,1,0,1,72,1,1,0,2,89.8
2737,0,0,0,64,1,1,1,1,104.65
2466,0,0,1,60,1,0,0,2,20.55
1914,1,0,0,3,1,1,0,0,64.6
1596,1,0,0,2,1,0,1,0,70.35
1913,1,0,0,65,1,1,1,1,95.5
5139,0,0,1,50,1,1,0,2,24.95
6872,1,0,0,63,1,0,1,1,81.15
2736,1,1,0,60,1,1,1,0,89.45
726,1,0,0,22,1,1,0,2,26.25
53,1,1,0,8,1,1,1,0,80.65
1796,1,0,0,23,1,1,0,0,73.65
3845,0,0,0,4,1,0,1,0,73.9
2553,0,1,0,2,1,0,0,0,19.2
2800,1,0,1,20,1,0,0,0,20.35
936,1,0,1,0,1,0,0,2,80.85
5806,1,0,1,2,1,0,0,0,19.6
824,1,0,0,62,1,1,0,2,25.8
4321,1,1,0,14,1,1,1,0,80.35
3401,1,0,0,56,1,0,0,2,19.55
1389,1,1,0,34,1,1,1,0,94.25
3564,0,0,0,63,1,1,1,1,90.45
884,1,0,1,49,0,0,0,1,35.8
4867,0,0,0,34,1,1,1,0,100.85
1868,0,0,0,1,1,0,0,0,44.05
5181,0,0,1,72,1,1,0,2,90.8
10,0,0,1,13,1,0,0,0,49.95
3415,1,0,1,68,1,1,1,1,83.0
1463,1,0,0,4,1,0,1,0,70.4
806,0,0,0,18,1,0,0,0,55.2
5741,0,0,0,19,1,1,1,0,99.95
6740,1,1,0,40,1,0,1,0,79.2
4068,1,0,1,14,1,0,0,1,19.5
2108,1,0,0,46,1,0,0,0,44.95
5943,0,0,0,1,1,0,1,0,84.85
6981,1,0,0,8,1,0,0,0,65.45
2234,0,0,1,23,1,1,0,2,59.7
963,1,1,0,56,1,1,0,2,73.25
4494,0,0,0,3,1,0,1,0,84.3
2632,1,0,0,55,1,0,0,2,64.75
704,0,0,0,4,1,0,0,0,49.25
431,1,0,1,72,0,0,0,2,65.2
4388,1,0,0,17,1,0,0,2,19.4
145,1,0,1,65,1,1,1,2,99.05
2033,0,0,0,1,1,0,0,0,20.2
5909,1,0,0,52,1,1,1,1,80.2
1165,0,0,0,25,1,0,0,1,19.9
3500,1,0,0,58,1,1,1,1,94.3
2050,1,0,0,71,0,0,0,2,47.6
3760,0,0,0,3,1,0,1,0,73.6
2624,0,0,1,17,1,1,0,0,66.7
4484,0,0,0,1,1,0,1,0,70.35
4435,0,0,0,17,1,1,1,0,80.5
5608,1,0,1,13,1,0,0,1,54.15
5454,1,1,0,1,1,0,1,0,69.55
4361,0,0,0,29,1,0,0,1,58.75
2424,1,0,0,57,1,1,1,2,112.95
1262,1,0,0,12,1,0,0,0,51.25
1771,0,1,0,13,1,0,1,0,90.5
3511,0,0,0,53,1,1,0,2,24.6
271,0,0,0,57,1,0,0,2,59.75
4792,1,1,0,65,1,1,1,1,106.25
7011,1,0,0,4,1,0,0,0,60.4
244,1,1,0,13,1,0,0,0,54.8
6828,1,0,1,8,1,0,0,2,19.05
4572,1,0,0,60,1,1,1,0,106.15
2032,1,0,0,15,1,0,1,0,88.15
6488,1,0,0,1,1,0,1,0,69.5
5563,1,0,0,4,1,0,0,0,20.15
813,0,0,1,34,0,0,0,1,30.4
3810,0,0,1,1,1,0,0,0,44.55
6987,1,1,0,35,1,1,1,1,108.35
5716,0,0,1,2,1,0,0,0,55.3
1804,1,0,1,34,1,0,0,0,20.65
5982,0,0,0,15,1,0,0,1,19.8
4346,1,0,0,42,1,1,0,0,66.4
2461,1,0,0,70,1,0,0,1,19.7
545,0,0,1,34,1,0,1,1,78.95
3241,0,0,0,1,1,0,0,0,20.1
738,0,1,0,42,1,1,1,0,79.35
310,1,0,0,1,1,0,0,0,19.25
3521,1,0,1,57,1,0,0,1,53.45
1131,1,0,0,14,1,1,0,0,64.7
6932,0,0,0,10,1,0,0,0,56.75
4111,1,0,0,22,1,0,0,1,65.25
2769,1,0,0,15,1,0,0,0,19.75
920,0,0,0,60,1,1,0,1,24.15
3587,0,1,0,9,1,1,1,0,99.45
3959,0,0,0,59,1,0,0,1,61.35
38,0,0,0,34,1,1,1,0,106.35
4459,1,0,0,1,1,1,1,0,100.25
4278,1,0,0,48,1,0,1,1,97.05
2983,0,0,1,71,1,1,0,2,89.9
5290,1,0,1,71,0,0,0,2,59.7
7026,1,0,0,9,1,0,0,0,44.2
5217,1,0,0,10,1,1,0,0,24.5
2667,1,0,0,72,1,1,1,2,115.05
3223,0,0,0,3,0,0,0,0,29.8
1182,0,0,0,57,0,0,0,0,53.75
6387,1,0,0,35,1,0,0,0,56.85
614,0,0,0,50,1,1,0,2,69.5
6912,0,0,0,9,1,1,1,0,85.5
1466,0,0,1,12,1,0,0,0,49.2
4497,0,1,0,60,1,0,1,1,97.95
3042,0,0,0,46,0,0,0,0,30.3
934,1,0,0,12,0,0,0,1,33.6
2419,1,0,0,11,1,0,0,1,53.8
5085,0,0,0,39,0,0,0,0,40.6
6351,0,0,1,50,1,1,1,0,103.7
5704,1,0,0,19,1,1,1,0,86.85
4822,0,0,1,72,1,0,1,2,104.9
826,0,1,0,7,1,1,1,0,95.6
1521,0,0,0,37,1,1,0,1,67.45
2930,0,0,1,31,1,1,0,2,25.75
4232,1,0,0,1,1,0,1,0,69.95
628,1,1,0,72,1,1,1,2,111.65
4430,1,0,1,32,1,0,0,0,61.4
3853,0,0,0,46,1,1,1,0,72.8
390,1,0,0,27,1,1,1,0,95.6
4345,0,0,1,69,1,0,0,1,20.55
6862,1,1,0,4,1,1,1,0,88.85
3990,0,0,0,14,1,0,1,0,92.9
400,1,0,0,32,1,0,0,1,19.75
4806,0,0,0,67,1,0,0,1,19.45
5135,1,0,0,1,1,0,0,0,19.75
5687,0,0,0,43,1,0,1,1,90.65
3359,0,0,0,21,1,0,0,0,19.95
46,0,0,0,2,1,0,0,0,49.25
6752,1,0,0,12,0,0,0,2,49.85
6937,1,0,0,28,0,0,0,0,35.75
3642,1,1,0,30,1,1,1,0,104.1
3726,0,0,0,16,1,1,1,0,89.05
6444,0,0,1,31,1,1,0,1,79.45
5208,1,0,1,14,1,0,0,0,59.45
5319,1,1,0,72,1,1,1,2,109.75
6832,1,0,1,53,1,0,0,2,20.9
2421,0,0,0,68,0,0,0,0,39.9
1750,1,0,0,50,1,0,1,2,89.7
6805,1,1,0,70,1,1,1,1,105.55
5767,1,0,0,65,1,0,0,2,59.8
4062,1,0,0,1,1,0,1,0,70.5
338,1,0,0,36,1,0,1,0,94.8
215,1,0,0,57,0,0,0,0,58.75
3663,1,0,0,9,1,0,1,0,88.4
1341,0,0,1,3,1,0,0,0,54.7
6437,1,0,1,19,1,1,0,2,24.9
3894,1,0,0,68,1,1,1,2,118.6
3640,0,1,0,29,1,1,1,0,95.9
329,1,1,0,17,1,1,1,0,82.65
5537,0,1,0,71,1,1,1,2,115.05
3004,0,0,1,1,1,0,1,0,89.15
6721,1,0,1,49,1,1,0,2,79.3
3115,1,0,0,13,1,1,1,0,84.45
6808,0,0,0,39,1,0,1,2,100.45
2322,1,0,1,49,1,0,0,2,20.45
4197,1,0,1,22,1,1,1,0,84.75
3549,0,0,1,61,1,0,0,2,68.05
1458,0,0,0,1,1,0,0,0,20.55
171,1,0,0,2,1,1,1,0,104.4
4203,1,0,1,7,1,0,0,1,20.05
5896,0,1,0,71,1,1,0,2,25.45
3569,0,0,0,17,1,0,0,1,19.95
4226,1,0,0,3,1,1,1,0,75.85
5158,0,0,0,72,1,1,0,2,24.75
5744,0,1,0,40,1,0,0,1,55.8
6594,0,0,0,14,1,0,0,0,20.05
938,1,0,0,65,1,1,1,1,108.05
60,1,0,0,47,1,1,1,0,100.5
1240,0,0,0,25,1,0,0,0,20.15
5136,0,1,0,2,1,1,1,0,72.6
5884,0,1,0,46,0,0,0,1,59.9
2120,1,0,1,55,1,0,0,2,21.0
1524,1,0,0,63,1,1,1,0,109.85
153,0,0,1,62,1,0,0,2,86.1
481,1,0,0,48,0,0,0,0,45.3
4460,0,0,0,18,1,0,1,0,78.2
3920,0,0,0,71,1,1,1,2,86.4
1762,0,0,1,35,1,1,1,0,89.65
750,1,0,0,27,1,0,0,0,56.7
1785,0,0,1,68,1,1,0,2,92.2
6613,1,0,0,3,1,0,0,0,20.4
4501,1,0,0,39,1,0,0,2,20.7
4853,1,0,0,53,1,0,1,1,94.45
2711,1,0,1,28,1,0,1,1,90.1
5689,0,0,0,5,1,0,1,0,74.65
4193,0,0,0,10,1,0,0,0,19.75
1333,0,0,0,50,0,0,0,1,35.4
7035,0,0,0,19,1,0,1,0,78.7
2854,0,0,1,17,1,1,0,1,70.35
186,0,0,0,20,1,0,0,0,51.8
1136,1,0,1,63,1,0,0,2,20.0
2058,0,0,0,72,1,1,0,2,86.65
5903,0,0,0,52,1,1,1,2,91.6
6200,1,0,1,59,1,0,0,2,19.5
148,0,0,1,30,1,0,0,1,64.5
4124,1,1,0,19,1,1,1,0,94.95
4889,0,0,1,47,1,1,1,1,113.45
6683,0,0,0,43,0,0,0,1,44.15
3363,0,0,0,57,0,0,0,2,57.5
4788,0,0,0,59,1,1,0,2,54.15
2866,1,0,0,12,1,0,1,0,84.6
3776,0,0,0,43,1,0,0,1,56.35
1386,0,0,0,64,1,1,0,2,86.55
6649,0,0,1,6,1,0,0,0,19.85
5825,0,1,0,1,1,0,1,0,70.3
3629,0,0,1,17,1,1,0,2,25.15
6333,1,1,0,60,1,1,1,1,106.0
4797,0,0,1,72,1,1,1,2,114.05
3028,0,0,0,5,0,0,0,0,43.25
2969,1,0,1,65,1,1,1,2,109.3
6120,0,0,0,6,1,0,0,0,59.45
1708,0,0,0,4,1,0,0,0,74.4
2953,1,0,1,20,1,1,1,0,105.85
454,1,0,0,61,1,1,0,2,24.4
609,1,1,0,65,1,1,1,0,105.25
4263,1,0,0,72,1,1,1,2,115.55
4826,1,1,0,8,1,1,1,0,105.5
5968,1,0,0,12,1,1,0,1,74.05
2074,1,1,0,43,1,0,1,0,108.15
4052,1,1,0,30,0,0,0,0,40.3
5723,0,0,0,58,1,1,1,0,80.65
1622,1,0,0,46,1,0,0,1,70.6
4683,0,0,0,24,1,1,1,0,94.1
5497,0,0,1,49,0,0,0,1,51.8
6165,0,1,0,4,1,0,1,0,70.65
40,0,0,1,10,1,0,0,1,49.55
5475,0,0,1,54,1,1,0,0,55.0
2089,1,0,0,50,0,0,0,2,39.7
3924,1,0,1,48,1,1,1,1,82.05
2175,1,0,0,30,1,0,1,0,85.15
74,1,0,1,3,1,0,0,0,64.5
5634,1,0,1,1,1,0,0,0,19.9
6946,1,0,1,48,0,0,0,0,45.55
2657,1,0,0,29,1,1,0,0,66.1
3180,1,0,0,3,1,0,0,0,20.0
2076,1,0,0,14,1,0,0,1,59.1
441,1,1,0,49,1,1,1,0,101.55
2051,1,0,1,69,1,0,0,2,19.4
2541,1,0,1,72,0,0,0,2,53.8
1301,1,0,1,66,1,0,0,2,58.2
3430,0,0,1,53,1,0,1,1,95.95
1304,0,1,0,15,1,1,1,0,85.6
236,1,0,0,10,0,0,0,2,29.6
6733,0,0,0,27,1,0,0,0,50.35
2599,1,0,0,72,1,0,0,2,73.0
4616,0,0,0,21,1,0,0,0,54.6
2573,1,0,0,1,1,0,0,0,54.75
3280,0,0,0,55,1,0,0,2,58.6
3186,1,0,1,58,1,0,0,2,20.3
3953,1,1,0,6,1,0,1,0,74.4
2768,1,0,0,12,1,0,0,1,19.7
4831,1,0,0,18,0,0,0,1,40.2
4223,0,0,0,3,1,0,1,0,70.3
2106,0,0,1,55,1,0,0,1,59.45
2679,0,0,0,4,1,1,1,0,74.65
2761,1,1,0,10,0,0,0,0,34.7
4688,1,1,0,70,1,1,1,0,90.85
5399,1,0,0,50,1,0,0,1,19.75
1387,0,0,1,72,1,1,0,2,24.3
6605,0,1,0,66,1,1,1,1,110.9
6368,0,1,0,2,1,1,1,0,94.0
5660,1,0,1,44,1,1,0,1,77.55
6792,0,0,0,56,1,1,0,1,24.9
5000,0,0,0,6,1,0,0,0,49.5
1279,0,0,0,25,1,0,0,1,20.95
6281,0,0,0,6,1,0,0,1,20.6
6899,0,0,0,1,1,0,0,0,45.1
1555,1,0,0,53,1,0,1,1,106.1
6800,1,0,0,14,1,0,1,1,105.95
3190,0,0,1,66,0,0,0,2,54.65
4566,0,0,0,68,1,0,1,1,100.3
4802,1,0,0,28,1,0,0,0,54.65
6600,1,0,1,3,0,0,0,0,29.7
4841,1,0,0,24,1,0,1,0,94.6
3594,1,0,0,9,0,0,0,0,40.75
1920,0,0,0,22,1,0,0,0,20.45
513,1,0,0,56,1,1,1,0,105.45
4177,0,0,1,21,1,0,0,0,45.65
1308,0,1,0,16,1,1,1,0,86.6
914,0,0,1,72,1,1,0,2,25.2
3452,0,0,0,1,1,0,0,0,44.95
3695,1,0,1,32,1,1,1,0,98.85
4242,1,0,0,1,1,0,0,0,19.75
3156,1,0,0,25,1,0,0,0,19.05
2198,1,0,1,17,1,1,0,1,61.95
774,0,0,0,33,1,0,1,1,95.8
4425,0,0,1,14,1,1,0,0,69.2
943,1,0,0,72,0,0,0,2,65.5
822,0,0,0,47,1,1,1,1,103.1
5005,1,0,0,39,1,0,1,1,104.7
4277,1,0,0,6,1,0,0,0,20.95
164,1,0,1,11,1,0,0,1,20.6
5619,1,1,0,20,1,0,1,1,91.0
4547,0,0,1,62,1,1,1,0,105.5
3983,0,0,0,1,0,0,0,0,24.25
2538,0,0,1,34,0,0,0,2,40.55
6712,0,0,1,28,1,0,1,0,85.45
1311,0,0,1,42,0,0,0,1,45.1
5207,1,1,0,24,0,0,0,0,40.65
6399,1,0,0,55,1,1,1,0,73.1
5383,0,0,0,36,1,1,1,0,84.75
5871,0,0,0,24,1,1,0,0,55.65
6531,1,0,0,25,1,0,0,0,65.8
3300,1,0,1,33,1,0,0,1,20.1
3310,1,1,0,1,1,0,1,0,78.45
327,1,1,0,2,1,0,1,0,70.35
2490,0,0,1,39,1,1,1,2,100.55
